replicate,K,placebo,placebo_minus_real_mae,placebo_minus_direct_mae,share_months_real_better,share_months_placebo_beats_direct
0,5,ShuffledResidual,3.0257436581721433,-17.021195095825732,0.5098039215686274,0.47058823529411764
0,5,SyntheticResidual,-20.945785497670858,-40.992724251668726,0.45098039215686275,0.6078431372549019
0,8,ShuffledResidual,12.550097440626866,-7.725880315995531,0.5882352941176471,0.5686274509803921
0,8,SyntheticResidual,17.85700575182107,-2.418972004801326,0.6470588235294118,0.49019607843137253
0,10,ShuffledResidual,-2.910168686629206,-14.437761503717985,0.45098039215686275,0.5882352941176471
0,10,SyntheticResidual,13.766967693105157,2.2393748760163805,0.5098039215686274,0.5882352941176471
0,12,ShuffledResidual,-0.6529552400014712,-5.754861174152361,0.5098039215686274,0.5490196078431373
0,12,SyntheticResidual,3.1182035059678417,-1.983702428183049,0.49019607843137253,0.5098039215686274
0,14,ShuffledResidual,6.225535724706569,0.6373897227074728,0.5882352941176471,0.4117647058823529
0,14,SyntheticResidual,8.72539714709353,3.1372511450944316,0.5882352941176471,0.5490196078431373
1,5,ShuffledResidual,5.014942879134156,-15.031995874863721,0.49019607843137253,0.49019607843137253
1,5,SyntheticResidual,8.57768105550625,-11.469257698491623,0.5882352941176471,0.5098039215686274
1,8,ShuffledResidual,7.989247403097576,-12.286730353524815,0.5098039215686274,0.6078431372549019
1,8,SyntheticResidual,19.93996823741345,-0.33600951920894484,0.5882352941176471,0.5490196078431373
1,10,ShuffledResidual,7.94274189548202,-3.5848509216067588,0.5294117647058824,0.49019607843137253
1,10,SyntheticResidual,12.55842861851258,1.0308358014238006,0.5686274509803921,0.5490196078431373
1,12,ShuffledResidual,0.6798765124274826,-4.422029421723409,0.5294117647058824,0.47058823529411764
1,12,SyntheticResidual,3.0616545903114734,-2.040251343839417,0.5098039215686274,0.49019607843137253
1,14,ShuffledResidual,2.891531169833638,-2.6966148321654595,0.5686274509803921,0.6078431372549019
1,14,SyntheticResidual,5.654102406834565,0.06595640483546747,0.6078431372549019,0.5098039215686274
2,5,ShuffledResidual,-7.107877689803465,-27.154816443801337,0.39215686274509803,0.5882352941176471
2,5,SyntheticResidual,14.913764884576299,-5.1331738694215785,0.5294117647058824,0.5098039215686274
2,8,ShuffledResidual,14.097062741651099,-6.178915014971297,0.47058823529411764,0.6470588235294118
2,8,SyntheticResidual,14.73277080025068,-5.543206956371715,0.5882352941176471,0.5490196078431373
2,10,ShuffledResidual,7.076980223025776,-4.450612594063,0.5490196078431373,0.5686274509803921
2,10,SyntheticResidual,1.4045956139554394,-10.122997203133341,0.49019607843137253,0.5294117647058824
2,12,ShuffledResidual,-0.040459985331736725,-5.142365919482627,0.49019607843137253,0.5686274509803921
2,12,SyntheticResidual,2.2271315005647976,-2.874774433586093,0.49019607843137253,0.5882352941176471
2,14,ShuffledResidual,5.908701971827096,0.3205559698279983,0.5686274509803921,0.5098039215686274
2,14,SyntheticResidual,1.3090761977711558,-4.279069804227942,0.5098039215686274,0.6078431372549019
3,5,ShuffledResidual,7.425690744116847,-12.621248009881024,0.5098039215686274,0.5294117647058824
3,5,SyntheticResidual,30.280806286820315,10.233867532822439,0.6078431372549019,0.49019607843137253
3,8,ShuffledResidual,11.47559724207366,-8.800380514548738,0.5686274509803921,0.6470588235294118
3,8,SyntheticResidual,11.35267982165692,-8.923297934965474,0.5098039215686274,0.5686274509803921
3,10,ShuffledResidual,11.32151779211282,-0.20607502497595903,0.5294117647058824,0.47058823529411764
3,10,SyntheticResidual,21.10786535808524,9.580272540996463,0.6274509803921569,0.5098039215686274
3,12,ShuffledResidual,4.591341674650532,-0.510564259500359,0.5294117647058824,0.5098039215686274
3,12,SyntheticResidual,-2.1509047398555263,-7.252810674006416,0.5098039215686274,0.5490196078431373
3,14,ShuffledResidual,4.26250707618373,-1.325638925815368,0.5882352941176471,0.5686274509803921
3,14,SyntheticResidual,7.819341331623422,2.2311953296243243,0.5882352941176471,0.5098039215686274
4,5,ShuffledResidual,2.7148041826389107,-17.33213457135896,0.43137254901960786,0.47058823529411764
4,5,SyntheticResidual,15.536645452793367,-4.510293301204509,0.5490196078431373,0.49019607843137253
4,8,ShuffledResidual,7.120002754102482,-13.155975002519913,0.45098039215686275,0.5882352941176471
4,8,SyntheticResidual,23.922389736770594,3.6464119801481996,0.6666666666666666,0.49019607843137253
4,10,ShuffledResidual,4.672227040050122,-6.855365777038657,0.5686274509803921,0.5098039215686274
4,10,SyntheticResidual,13.514763147156476,1.9871703300676966,0.6470588235294118,0.43137254901960786
4,12,ShuffledResidual,1.9598751639420409,-3.1420307702088497,0.49019607843137253,0.5098039215686274
4,12,SyntheticResidual,5.983484147242755,0.8815782130918633,0.5490196078431373,0.5294117647058824
4,14,ShuffledResidual,3.298514106251437,-2.2896318957476613,0.5294117647058824,0.5686274509803921
4,14,SyntheticResidual,8.927890808902736,3.3397448069036373,0.6862745098039216,0.45098039215686275
5,5,ShuffledResidual,3.346934458503297,-16.70000429549458,0.5098039215686274,0.5686274509803921
5,5,SyntheticResidual,-9.751745180333542,-29.798683934331407,0.4117647058823529,0.5294117647058824
5,8,ShuffledResidual,19.13077865150392,-1.145199105118477,0.6274509803921569,0.49019607843137253
5,8,SyntheticResidual,26.140034658004843,5.8640569013824475,0.5294117647058824,0.5294117647058824
5,10,ShuffledResidual,2.912270678609461,-8.615322138479318,0.5098039215686274,0.6078431372549019
5,10,SyntheticResidual,11.623230468804083,0.09563765171530664,0.5882352941176471,0.5490196078431373
5,12,ShuffledResidual,5.167942840529918,0.0660369063790267,0.5686274509803921,0.49019607843137253
5,12,SyntheticResidual,-0.36317266593907144,-5.465078600089962,0.49019607843137253,0.5882352941176471
5,14,ShuffledResidual,1.5271526083591362,-4.060993393639962,0.43137254901960786,0.5686274509803921
5,14,SyntheticResidual,10.851979709585944,5.2638337075868495,0.6078431372549019,0.47058823529411764
6,5,ShuffledResidual,8.704897661639729,-11.342041092358144,0.5686274509803921,0.43137254901960786
6,5,SyntheticResidual,-0.13094915295280718,-20.177887906950687,0.5686274509803921,0.5098039215686274
6,8,ShuffledResidual,12.34204191763408,-7.933935838988317,0.5294117647058824,0.6470588235294118
6,8,SyntheticResidual,8.59784598187891,-11.678131774743486,0.47058823529411764,0.6274509803921569
6,10,ShuffledResidual,6.4095157199419805,-5.118077097146799,0.49019607843137253,0.5490196078431373
6,10,SyntheticResidual,6.2392866588592195,-5.288306158229559,0.5490196078431373,0.49019607843137253
6,12,ShuffledResidual,-1.711806666955865,-6.813712601106755,0.49019607843137253,0.5490196078431373
6,12,SyntheticResidual,6.256149382274579,1.1542434481236885,0.6274509803921569,0.5686274509803921
6,14,ShuffledResidual,4.607115411057953,-0.9810305909411445,0.6078431372549019,0.5490196078431373
6,14,SyntheticResidual,6.692243113182096,1.1040971111829976,0.5686274509803921,0.49019607843137253
7,5,ShuffledResidual,3.215411817541198,-16.83152693645668,0.5490196078431373,0.5294117647058824
7,5,SyntheticResidual,20.497977733989078,0.4510389799912071,0.5294117647058824,0.5294117647058824
7,8,ShuffledResidual,14.036269805078136,-6.239707951544262,0.6078431372549019,0.5490196078431373
7,8,SyntheticResidual,23.012856282241724,2.736878525619322,0.5294117647058824,0.5294117647058824
7,10,ShuffledResidual,7.734461875623862,-3.7931309414649164,0.5686274509803921,0.5098039215686274
7,10,SyntheticResidual,14.600012609946043,3.0724197928572647,0.6078431372549019,0.5294117647058824
7,12,ShuffledResidual,2.4281127824652393,-2.6737931516856515,0.5294117647058824,0.5294117647058824
7,12,SyntheticResidual,1.7804137483510527,-3.321492185799838,0.5098039215686274,0.5490196078431373
7,14,ShuffledResidual,4.324466629426032,-1.2636793725730664,0.5882352941176471,0.5686274509803921
7,14,SyntheticResidual,8.424156763955233,2.836010761956137,0.5686274509803921,0.49019607843137253
8,5,ShuffledResidual,14.807733031274283,-5.23920572272359,0.5098039215686274,0.5294117647058824
8,5,SyntheticResidual,6.549653984114803,-13.49728476988307,0.5882352941176471,0.47058823529411764
8,8,ShuffledResidual,16.954383161301067,-3.321594595321331,0.5294117647058824,0.5490196078431373
8,8,SyntheticResidual,3.4861767978064657,-16.78980095881593,0.5490196078431373,0.5098039215686274
8,10,ShuffledResidual,6.137332125699353,-5.390260691389424,0.6078431372549019,0.43137254901960786
8,10,SyntheticResidual,15.937611332388583,4.410018515299804,0.5686274509803921,0.47058823529411764
8,12,ShuffledResidual,-0.23065135238153503,-5.332557286532426,0.47058823529411764,0.49019607843137253
8,12,SyntheticResidual,2.4042991699177505,-2.6976067642331403,0.49019607843137253,0.5490196078431373
8,14,ShuffledResidual,2.9337255014617742,-2.654420500537323,0.5294117647058824,0.5098039215686274
8,14,SyntheticResidual,11.147872133354813,5.559726131355716,0.6666666666666666,0.47058823529411764
9,5,ShuffledResidual,3.3404316021057694,-16.706507151892097,0.5294117647058824,0.5294117647058824
9,5,SyntheticResidual,17.697806576364986,-2.3491321776328893,0.5490196078431373,0.5294117647058824
9,8,ShuffledResidual,13.22252014110216,-7.0534576155202355,0.5490196078431373,0.6078431372549019
9,8,SyntheticResidual,17.267204150410212,-3.008773606212186,0.6470588235294118,0.49019607843137253
9,10,ShuffledResidual,6.763089019201656,-4.764503797887122,0.5490196078431373,0.5686274509803921
9,10,SyntheticResidual,9.223113047058241,-2.3044797700305355,0.6274509803921569,0.47058823529411764
9,12,ShuffledResidual,0.5810183339128386,-4.520887600238052,0.45098039215686275,0.5294117647058824
9,12,SyntheticResidual,4.906767964713565,-0.19513796943732475,0.5882352941176471,0.5098039215686274
9,14,ShuffledResidual,3.3133543929222466,-2.274791609076851,0.5882352941176471,0.5686274509803921
9,14,SyntheticResidual,5.416866062284797,-0.1712799397143012,0.5686274509803921,0.5294117647058824
10,5,ShuffledResidual,13.816239703226575,-6.230699050771297,0.5686274509803921,0.45098039215686275
10,5,SyntheticResidual,1.5432295635307738,-18.503709190467095,0.49019607843137253,0.5490196078431373
10,8,ShuffledResidual,11.771430556917574,-8.50454719970482,0.49019607843137253,0.6078431372549019
10,8,SyntheticResidual,22.484558937604774,2.208581180982387,0.5882352941176471,0.5490196078431373
10,10,ShuffledResidual,10.309631908076904,-1.2179609090118755,0.5490196078431373,0.45098039215686275
10,10,SyntheticResidual,14.516669482210478,2.9890766651216985,0.7058823529411765,0.5490196078431373
10,12,ShuffledResidual,-1.9872844902920048,-7.089190424442895,0.5098039215686274,0.5294117647058824
10,12,SyntheticResidual,8.931622459714779,3.8297165255638874,0.6666666666666666,0.45098039215686275
10,14,ShuffledResidual,2.597911095619438,-2.99023490637966,0.5098039215686274,0.6078431372549019
10,14,SyntheticResidual,6.576535138210619,0.9883891362115205,0.6078431372549019,0.5490196078431373
11,5,ShuffledResidual,3.135467135094776,-16.9114716189031,0.49019607843137253,0.5098039215686274
11,5,SyntheticResidual,20.55217216975127,0.5052334157533943,0.47058823529411764,0.5294117647058824
11,8,ShuffledResidual,5.639996867736173,-14.635980888886225,0.49019607843137253,0.6274509803921569
11,8,SyntheticResidual,20.79411846248866,0.5181407058662667,0.5490196078431373,0.5098039215686274
11,10,ShuffledResidual,9.920838266167905,-1.606754550920874,0.49019607843137253,0.5294117647058824
11,10,SyntheticResidual,9.465194174139192,-2.0623986429495846,0.5294117647058824,0.6078431372549019
11,12,ShuffledResidual,2.073545287433066,-3.0283606467178243,0.49019607843137253,0.5098039215686274
11,12,SyntheticResidual,4.251750331116136,-0.8501556030347551,0.5490196078431373,0.47058823529411764
11,14,ShuffledResidual,1.5883105243110516,-3.999835477688047,0.5686274509803921,0.5686274509803921
11,14,SyntheticResidual,2.9096753989380604,-2.6784706030610375,0.6078431372549019,0.5294117647058824
12,5,ShuffledResidual,-2.542057939450109,-22.588996693447985,0.45098039215686275,0.5098039215686274
12,5,SyntheticResidual,26.426542390374994,6.379603636377122,0.5490196078431373,0.4117647058823529
12,8,ShuffledResidual,19.294313383323473,-0.9816643732989215,0.47058823529411764,0.5294117647058824
12,8,SyntheticResidual,23.712236979500496,3.4362592228781,0.6470588235294118,0.5294117647058824
12,10,ShuffledResidual,16.14742558769492,4.619832770606142,0.5882352941176471,0.49019607843137253
12,10,SyntheticResidual,14.160636897975861,2.6330440808870823,0.5882352941176471,0.49019607843137253
12,12,ShuffledResidual,1.2733760238336793,-3.8285299103172115,0.5294117647058824,0.6078431372549019
12,12,SyntheticResidual,0.6119906942334103,-4.48991523991748,0.5686274509803921,0.5098039215686274
12,14,ShuffledResidual,6.79749811706173,1.209352115062633,0.6470588235294118,0.45098039215686275
12,14,SyntheticResidual,4.557451302693982,-1.0306946993051163,0.5686274509803921,0.5686274509803921
13,5,ShuffledResidual,2.8820590120651737,-17.164879741932705,0.5294117647058824,0.5294117647058824
13,5,SyntheticResidual,46.35466735957598,26.307728605578106,0.6274509803921569,0.47058823529411764
13,8,ShuffledResidual,14.44430619508843,-5.831671561533967,0.5686274509803921,0.6078431372549019
13,8,SyntheticResidual,20.97322058876816,0.6972428321457633,0.6078431372549019,0.5098039215686274
13,10,ShuffledResidual,11.50020552080251,-0.027387296286267362,0.6274509803921569,0.5294117647058824
13,10,SyntheticResidual,12.486170256193015,0.9585774391042349,0.5098039215686274,0.5490196078431373
13,12,ShuffledResidual,1.1798008174126586,-3.922105116738232,0.5686274509803921,0.5490196078431373
13,12,SyntheticResidual,0.09452008040579037,-5.0073858537451015,0.49019607843137253,0.5294117647058824
13,14,ShuffledResidual,6.566362024266326,0.9782160222672287,0.5882352941176471,0.5294117647058824
13,14,SyntheticResidual,5.275210459768723,-0.3129355422303733,0.5686274509803921,0.5882352941176471
14,5,ShuffledResidual,1.4486640734386422,-18.59827468055924,0.3333333333333333,0.6274509803921569
14,5,SyntheticResidual,-14.615410705921596,-34.662349459919476,0.37254901960784315,0.6078431372549019
14,8,ShuffledResidual,17.442457332633033,-2.833520423989359,0.5098039215686274,0.5294117647058824
14,8,SyntheticResidual,28.599787053854175,8.323809297231778,0.6862745098039216,0.5098039215686274
14,10,ShuffledResidual,8.746390027026292,-2.7812027900624843,0.5294117647058824,0.5294117647058824
14,10,SyntheticResidual,-0.29929095058503097,-11.826883767673808,0.47058823529411764,0.5882352941176471
14,12,ShuffledResidual,-1.4468208531949631,-6.548726787345853,0.47058823529411764,0.5098039215686274
14,12,SyntheticResidual,-4.138408366382402,-9.240314300533294,0.49019607843137253,0.5882352941176471
14,14,ShuffledResidual,0.09783661567262517,-5.490309386326474,0.5294117647058824,0.5882352941176471
14,14,SyntheticResidual,5.860526382860532,0.27238038086143407,0.5294117647058824,0.47058823529411764
15,5,ShuffledResidual,-3.6330902625632744,-23.68002901656115,0.4117647058823529,0.5098039215686274
15,5,SyntheticResidual,6.4928733039195565,-13.554065450078319,0.49019607843137253,0.5098039215686274
15,8,ShuffledResidual,16.970413399792942,-3.3055643568294513,0.5686274509803921,0.5098039215686274
15,8,SyntheticResidual,17.861202735708297,-2.4147750209141003,0.5686274509803921,0.5686274509803921
15,10,ShuffledResidual,4.7687304681458045,-6.758862348942974,0.5294117647058824,0.5686274509803921
15,10,SyntheticResidual,8.04354753746873,-3.4840452796200485,0.6470588235294118,0.5294117647058824
15,12,ShuffledResidual,0.3648602123330242,-4.737045721817866,0.47058823529411764,0.5294117647058824
15,12,SyntheticResidual,1.458067047243698,-3.6438388869071923,0.5294117647058824,0.5294117647058824
15,14,ShuffledResidual,5.845741397819122,0.2575953958200235,0.5490196078431373,0.5098039215686274
15,14,SyntheticResidual,4.2971424471933934,-1.2910035548057046,0.5294117647058824,0.49019607843137253
16,5,ShuffledResidual,-10.663294919166797,-30.710233673164666,0.4117647058823529,0.5294117647058824
16,5,SyntheticResidual,22.71518116758441,2.6682424135865404,0.5098039215686274,0.45098039215686275
16,8,ShuffledResidual,21.001787619981577,0.7258098633591819,0.5686274509803921,0.5098039215686274
16,8,SyntheticResidual,18.160507419090667,-2.115470337531723,0.5294117647058824,0.5882352941176471
16,10,ShuffledResidual,3.596109961221965,-7.931482855866814,0.43137254901960786,0.5686274509803921
16,10,SyntheticResidual,13.951965605980746,2.4243727888919726,0.5490196078431373,0.5490196078431373
16,12,ShuffledResidual,2.197996310787684,-2.903909623363207,0.5098039215686274,0.5490196078431373
16,12,SyntheticResidual,6.702070670982838,1.6001647368319476,0.5294117647058824,0.5098039215686274
16,14,ShuffledResidual,0.20745463314129553,-5.380691368857803,0.45098039215686275,0.5882352941176471
16,14,SyntheticResidual,7.639074082108884,2.0509280801097862,0.6078431372549019,0.5686274509803921
17,5,ShuffledResidual,9.074704754949753,-10.97223399904812,0.43137254901960786,0.49019607843137253
17,5,SyntheticResidual,3.4034209854469863,-16.643517768550883,0.5294117647058824,0.5686274509803921
17,8,ShuffledResidual,10.144506895981953,-10.131470860640443,0.6470588235294118,0.5686274509803921
17,8,SyntheticResidual,15.998834602303628,-4.27714315431877,0.5686274509803921,0.5686274509803921
17,10,ShuffledResidual,6.470083601878985,-5.057509215209794,0.5882352941176471,0.5294117647058824
17,10,SyntheticResidual,18.97886827296828,7.451275455879501,0.6862745098039216,0.5098039215686274
17,12,ShuffledResidual,5.452094879995568,0.35018894584467775,0.5686274509803921,0.5098039215686274
17,12,SyntheticResidual,-1.4874172487980917,-6.5893231829489824,0.5098039215686274,0.6078431372549019
17,14,ShuffledResidual,1.635861655479394,-3.952284346519703,0.5294117647058824,0.5294117647058824
17,14,SyntheticResidual,2.735799517300151,-2.8523464846989466,0.5098039215686274,0.5490196078431373
18,5,ShuffledResidual,6.363371326855938,-13.683567427141938,0.5686274509803921,0.43137254901960786
18,5,SyntheticResidual,11.652387833276785,-8.394550920721082,0.49019607843137253,0.5490196078431373
18,8,ShuffledResidual,10.273467325639858,-10.002510430982538,0.5098039215686274,0.6078431372549019
18,8,SyntheticResidual,30.055179853989333,9.779202097366934,0.6470588235294118,0.5686274509803921
18,10,ShuffledResidual,5.439646615025162,-6.087946202063615,0.5882352941176471,0.5294117647058824
18,10,SyntheticResidual,11.272679170840515,-0.2549136462482598,0.45098039215686275,0.6078431372549019
18,12,ShuffledResidual,2.5018445091627366,-2.6000614249881537,0.47058823529411764,0.49019607843137253
18,12,SyntheticResidual,3.2658832175814654,-1.8360227165694256,0.5098039215686274,0.5490196078431373
18,14,ShuffledResidual,5.341851490242316,-0.24629451175678221,0.5882352941176471,0.5294117647058824
18,14,SyntheticResidual,9.702020774811063,4.113874772811964,0.6274509803921569,0.5294117647058824
19,5,ShuffledResidual,6.7396358025287455,-13.30730295146913,0.5882352941176471,0.5294117647058824
19,5,SyntheticResidual,25.692819313326467,5.645880559328596,0.49019607843137253,0.43137254901960786
19,8,ShuffledResidual,14.194068287203686,-6.081909469418712,0.5882352941176471,0.5294117647058824
19,8,SyntheticResidual,21.91135331303734,1.6353755564149424,0.5686274509803921,0.6078431372549019
19,10,ShuffledResidual,9.087713660100778,-2.4398791569879976,0.5490196078431373,0.5098039215686274
19,10,SyntheticResidual,7.868975228752556,-3.65861758833622,0.45098039215686275,0.5686274509803921
19,12,ShuffledResidual,-1.4232591690222447,-6.525165103173137,0.49019607843137253,0.5882352941176471
19,12,SyntheticResidual,6.520652044042637,1.4187461098917469,0.6274509803921569,0.5294117647058824
19,14,ShuffledResidual,-0.17047568180923103,-5.758621683808329,0.4117647058823529,0.6666666666666666
19,14,SyntheticResidual,5.432968666670481,-0.15517733532861627,0.5294117647058824,0.5294117647058824
